id;name;country_id;country_code;state_code;latitude;longitude
3319;Oued Ed-Dahab Province;149;MA;OUD;22.7337892;-14.2861116
3311;Safi Province;149;MA;SAF;32.2989872;-9.1013498
3289;Sefrou Province;149;MA;SEF;33.8305244;-4.8353154
3282;Settat Province;149;MA;SET;32.9924242;-7.6222665
3302;Shtouka Ait Baha Province;149;MA;CHT;30.1072422;-9.2785583
3279;Sidi Kacem Province;149;MA;SIK;34.2260172;-5.7129164
3273;Sidi Youssef Ben Ali;149;MA;SYB;31.6084373;-7.9653067
3295;Souss-Massa;149;MA;09;30.2750611;-8.1338558
3286;Tan-Tan Province;149;MA;TNT;28.03012;-11.1617356
3324;Tanger-Tétouan-Al Hoceïma;149;MA;01;35.2629558;-5.5617279
3323;Taounate Province;149;MA;TAO;34.536917;-4.6398693
3322;Taourirt Province;149;MA;TAI;34.212598;-2.6983868
3314;Taroudant Province;149;MA;TAR;30.4727126;-8.8748765
3312;Tata Province;149;MA;TAT;29.750877;-7.9756343
3296;Taza Province;149;MA;TAZ;34.2788953;-3.5812692
3318;Tétouan Province;149;MA;TET;35.5888995;-5.3625516
3277;Tiznit Province;149;MA;TIZ;29.693392;-9.732157
3283;Zagora Province;149;MA;ZAG;30.5786093;-5.8987139
3327;Cabo Delgado Province;150;MZ;P;-12.3335474;39.3206241
3329;Gaza Province;150;MZ;G;-23.0221928;32.7181375
3330;Inhambane Province;150;MZ;I;-22.8527997;34.5508758
3337;Manica Province;150;MZ;B;-19.5059787;33.438353
3335;Maputo;150;MZ;MPM;-25.969248;32.5731746
3332;Maputo Province;150;MZ;L;-25.2569876;32.5372741
3336;Nampula Province;150;MZ;N;-14.7604931;39.3206241
3333;Niassa Province;150;MZ;A;-12.7826202;36.6093926
3331;Sofala Province;150;MZ;S;-19.2039073;34.8624166
3334;Tete Province;150;MZ;T;-15.6596056;32.7181375
3328;Zambezia Province;150;MZ;Q;-16.5638987;36.6093926
2142;Ayeyarwady Region;151;MM;07;17.0342125;95.2266675
2141;Bago;151;MM;02;17.3220711;96.4663286
2137;Chin State;151;MM;14;22.0086978;93.5812692
2143;Kachin State;151;MM;11;25.850904;97.4381355
2144;Kayah State;151;MM;12;19.2342061;97.2652858
2133;Kayin State;151;MM;13;16.9459346;97.9592863
2136;Magway Region;151;MM;03;19.8871386;94.7277528
2134;Mandalay Region;151;MM;04;21.5619058;95.8987139
2147;Mon State;151;MM;15;16.3003133;97.6982272
2146;Naypyidaw Union Territory;151;MM;18;19.9386245;96.1526985
2138;Rakhine State;151;MM;16;20.1040818;93.5812692
2145;Sagaing Region;151;MM;01;24.428381;95.3939551
2139;Shan State;151;MM;17;22.0361985;98.1338558
2140;Tanintharyi Region;151;MM;05;12.4706876;99.0128926
2135;Yangon Region;151;MM;06;16.9143488;96.1526985
43;Erongo Region;152;NA;ER;-22.2565682;15.4068079
38;Hardap Region;152;NA;HA;-24.2310134;17.668887
45;Karas Region;152;NA;KA;-26.8429645;17.2902839
36;Kavango East Region;152;NA;KE;-18.271048;18.4276047
35;Kavango West Region;152;NA;KW;-18.271048;18.4276047
44;Khomas Region;152;NA;KH;-22.6377854;17.1011931
34;Kunene Region;152;NA;KU;-19.4086317;13.914399
40;Ohangwena Region;152;NA;OW;-17.5979291;16.8178377
41;Omaheke Region;152;NA;OH;-21.8466651;19.1880047
39;Omusati Region;152;NA;OS;-18.4070294;14.8454619
37;Oshana Region;152;NA;ON;-18.4305064;15.6881788
42;Oshikoto Region;152;NA;OT;-18.4152575;16.912251
46;Otjozondjupa Region;152;NA;OD;-20.5486916;17.668887
47;Zambezi Region;152;NA;CA;-17.8193419;23.9536466
4656;Aiwo District;153;NR;01;-0.5340012;166.9138873
4658;Anabar District;153;NR;02;-0.5133517;166.9484624
4667;Anetan District;153;NR;03;-0.5064343;166.9427006
4663;Anibare District;153;NR;04;-0.5294758;166.9513432
4660;Baiti District;153;NR;05;-0.510431;166.9275744
4665;Boe District;153;NR;06;39.0732776;-94.5710498
4662;Buada District;153;NR;07;-0.5328777;166.9268541
4666;Denigomodu District;153;NR;08;-0.5247964;166.9167689
4654;Ewa District;153;NR;09;-0.5087241;166.9369384
4661;Ijuw District;153;NR;10;-0.5202767;166.9571046
4657;Meneng District;153;NR;11;-0.546724;166.938379
4659;Nibok District;153;NR;12;-0.5196208;166.9189301
4655;Uaboe District;153;NR;13;-0.5202222;166.9311761
4664;Yaren District;153;NR;14;-0.5466857;166.9210913
2082;Bagmati Zone;154;NP;BA;28.0367577;85.4375574
2071;Bheri Zone;154;NP;BH;28.517456;81.7787021
2073;Central Region;154;NP;1;0;0
2080;Dhaulagiri Zone;154;NP;DH;28.611176;83.5070203
2069;Eastern Development Region;154;NP;4;27.3309072;87.0624261
2068;Far-Western Development Region;154;NP;5;29.2987871;80.9871074
2081;Gandaki Zone;154;NP;GA;28.3732037;84.4382721
2076;Janakpur Zone;154;NP;JA;27.2110899;86.0121573
2079;Karnali Zone;154;NP;KA;29.3862555;82.3885783
2072;Kosi Zone;154;NP;KO;27.0536524;87.3016132
2074;Lumbini Zone;154;NP;LU;27.45;83.25
2083;Mahakali Zone;154;NP;MA;29.3601079;80.543845
2070;Mechi Zone;154;NP;ME;26.8760007;87.9334803
2066;Mid-Western Region;154;NP;2;38.4111841;-90.3832098
2075;Narayani Zone;154;NP;NA;27.3611766;84.8567932
2077;Rapti Zone;154;NP;RA;28.274347;82.3885783
2084;Sagarmatha Zone;154;NP;SA;27.3238263;86.7416374
2078;Seti Zone;154;NP;SE;29.6905427;81.3399414
2067;Western Region;154;NP;3;0;0
2624;Bonaire;156;NL;BQ1;12.2018902;-68.2623822
2613;Drenthe;156;NL;DR;52.9476012;6.6230586
2619;Flevoland;156;NL;FL;52.5279781;5.5953508
2622;Friesland;156;NL;FR;53.1641642;5.7817542
2611;Gelderland;156;NL;GE;52.045155;5.8718235
2617;Groningen;156;NL;GR;53.2193835;6.5665017
2615;Limburg;156;NL;LI;51.4427238;6.0608726
2623;North Brabant;156;NL;NB;51.4826537;5.2321687
2612;North Holland;156;NL;NH;52.5205869;4.788474
2618;Overijssel;156;NL;OV;52.4387814;6.5016411
2621;Saba;156;NL;BQ2;17.6354642;-63.2326763
2616;Sint Eustatius;156;NL;BQ3;17.4890306;-62.973555
2614;South Holland;156;NL;ZH;41.6008681;-87.6069894
2610;Utrecht;156;NL;UT;52.0907374;5.1214201
2620;Zeeland;156;NL;ZE;51.4940309;3.8496815
4072;Auckland Region;158;NZ;AUK;-36.6675328;174.7733325
4074;Bay of Plenty Region;158;NZ;BOP;-37.4233917;176.7416374
4066;Canterbury Region;158;NZ;CAN;-43.7542275;171.1637245
4067;Chatham Islands;158;NZ;CIT;-44.0057523;-176.5400674
4068;Gisborne District;158;NZ;GIS;-38.1358174;178.3239309
4075;Hawke's Bay Region;158;NZ;HKB;-39.6016597;176.5804473
4060;Manawatu-Wanganui Region;158;NZ;MWT;-39.7273356;175.4375574
4063;Marlborough Region;158;NZ;MBH;-41.5916883;173.7624053
4070;Nelson Region;158;NZ;NSN;-41.2985397;173.2441491
4059;Northland Region;158;NZ;NTL;-35.4136172;173.9320806
4062;Otago Region;158;NZ;OTA;-45.4790671;170.1547567
4071;Southland Region;158;NZ;STL;-45.8489159;167.6755387
4069;Taranaki Region;158;NZ;TKI;-39.3538149;174.4382721
4073;Tasman District;158;NZ;TAS;-41.4571184;172.820974
4061;Waikato Region;158;NZ;WKO;-37.6190862;175.023346
4065;Wellington Region;158;NZ;WGN;-41.0299323;175.4375574
4064;West Coast Region;158;NZ;WTC;62.4113634;-149.0729714
946;Boaco Department;159;NI;BO;12.469284;-85.6614682
950;Carazo Department;159;NI;CA;11.7274729;-86.2158497
954;Chinandega Department;159;NI;CI;12.8820062;-87.1422895
940;Chontales Department;159;NI;CO;11.9394717;-85.1894045
945;Estelí Department;159;NI;ES;13.0851139;-86.3630197
943;Granada Department;159;NI;GR;11.9344073;-85.9560005
955;Jinotega Department;159;NI;JI;13.0883907;-85.9993997
944;León Department;159;NI;LE;12.5092037;-86.6611083
948;Madriz Department;159;NI;MD;13.4726005;-86.4592091
941;Managua Department;159;NI;MN;12.1391699;-86.3376761
953;Masaya Department;159;NI;MS;11.9759328;-86.0733498
947;Matagalpa Department;159;NI;MT;12.9498436;-85.4375574
951;North Caribbean Coast Autonomous Region;159;NI;AN;13.8394456;-83.9320806
949;Río San Juan Department;159;NI;SJ;11.478161;-84.7733325
942;Rivas Department;159;NI;RI;11.402349;-85.684578
952;South Caribbean Coast Autonomous Region;159;NI;AS;12.1918502;-84.1012861
71;Agadez Region;160;NE;1;20.6670752;12.0718281
72;Diffa Region;160;NE;2;13.6768647;12.7135121
68;Dosso Region;160;NE;3;13.1513947;3.4195527
70;Maradi Region;160;NE;4;13.8018074;7.4381355
73;Tahoua Region;160;NE;5;16.0902543;5.3939551
67;Tillabéri Region;160;NE;6;14.6489525;2.1450245
69;Zinder Region;160;NE;7;15.1718881;10.2600125
303;Abia State;161;NG;AB;5.4527354;7.5248414
320;Adamawa State;161;NG;AD;9.3264751;12.3983853
304;Akwa Ibom State;161;NG;AK;4.9057371;7.8536675
315;Anambra State;161;NG;AN;6.2208997;6.9369559
312;Bauchi State;161;NG;BA;10.7760624;9.9991943
305;Bayelsa State;161;NG;BY;4.7719071;6.0698526
291;Benue State;161;NG;BE;7.3369024;8.7403687
307;Borno State;161;NG;BO;11.8846356;13.1519665
314;Cross River State;161;NG;CR;5.8701724;8.5988014
316;Delta State;161;NG;DE;33.7453784;-90.7354508
311;Ebonyi State;161;NG;EB;6.2649232;8.0137302
318;Edo State;161;NG;ED;6.6341831;5.9304056
309;Ekiti State;161;NG;EK;7.7189862;5.3109505
289;Enugu State;161;NG;EN;6.536353;7.4356194
293;Federal Capital Territory;161;NG;FC;8.8940691;7.1860402
310;Gombe State;161;NG;GO;10.3637795;11.1927587
308;Imo State;161;NG;IM;5.5720122;7.0588219
288;Jigawa State;161;NG;JI;12.228012;9.5615867
294;Kaduna State;161;NG;KD;10.3764006;7.7094537
300;Kano State;161;NG;KN;11.7470698;8.5247107
313;Katsina State;161;NG;KT;12.3796707;7.6305748
290;Kebbi State;161;NG;KE;11.4942003;4.2333355
298;Kogi State;161;NG;KO;7.7337325;6.6905836
295;Kwara State;161;NG;KW;8.9668961;4.3874051
306;Lagos;161;NG;LA;6.5243793;3.3792057
301;Nasarawa State;161;NG;NA;8.4997908;8.1996937
317;Niger State;161;NG;NI;9.9309224;5.598321
323;Ogun State;161;NG;OG;6.9979747;3.4737378
321;Ondo State;161;NG;ON;6.9148682;5.1478144
322;Osun State;161;NG;OS;7.5628964;4.5199593
296;Oyo State;161;NG;OY;8.1573809;3.6146534
302;Plateau State;161;NG;PL;9.2182093;9.5179488
292;Sokoto State;161;NG;SO;13.0533143;5.3222722
319;Taraba State;161;NG;TA;7.9993616;10.7739863
297;Yobe State;161;NG;YO;12.293876;11.4390411
299;Zamfara State;161;NG;ZA;12.1221805;6.2235819
1017;Akershus;165;NO;02;28.3704203;-81.5468058
1011;Buskerud;165;NO;06;60.4846025;8.6983764
1016;Finnmark;165;NO;20;70.4830388;26.0135107
1019;Hedmark;165;NO;04;61.3967311;11.5627369
1023;Hordaland;165;NO;12;60.2733674;5.7220194
1026;Jan Mayen;165;NO;22;71.031818;-8.2920346
1020;Møre og Romsdal;165;NO;15;62.8406833;7.007143
1012;Nord-Trøndelag;165;NO;17;64.4370792;11.746295
1025;Nordland;165;NO;18;67.693058;12.7073936
1009;Oppland;165;NO;05;61.5422752;9.7166315
1007;Oslo;165;NO;03;59.9138688;10.7522454
1022;Østfold;165;NO;01;59.2558286;11.3279006
1021;Rogaland;165;NO;11;59.1489544;6.0143432
1018;Sogn og Fjordane;165;NO;14;61.5539435;6.3325879
1010;Sør-Trøndelag;165;NO;16;63.0136823;10.3487136
1013;Svalbard;165;NO;21;77.8749725;20.9751821
1024;Telemark;165;NO;08;59.3913985;8.3211209
1015;Troms;165;NO;19;69.8178242;18.7819365
1006;Trøndelag;165;NO;50;63.5420125;10.9369267
1014;Vest-Agder;165;NO;10;58.0999081;6.5869809
1008;Vestfold;165;NO;07;59.1707862;10.1144355
3058;Ad Dakhiliyah Governorate;166;OM;DA;22.8588758;57.5394356
3047;Ad Dhahirah Governorate;166;OM;ZA;23.2161674;56.4907444
3048;Al Batinah North Governorate;166;OM;BS;24.3419846;56.7298904
3050;Al Batinah Region;166;OM;BA;24.3419846;56.7298904
3049;Al Batinah South Governorate;166;OM;BJ;23.4314903;57.4239796
3059;Al Buraimi Governorate;166;OM;BU;24.1671413;56.1142253
3056;Al Wusta Governorate;166;OM;WU;19.9571078;56.2756846
3053;Ash Sharqiyah North Governorate;166;OM;SS;22.7141196;58.5308064
3051;Ash Sharqiyah Region;166;OM;SH;22.7141196;58.5308064
3054;Ash Sharqiyah South Governorate;166;OM;SJ;22.0158249;59.3251922
3057;Dhofar Governorate;166;OM;ZU;17.0322121;54.1425214
3052;Musandam Governorate;166;OM;MU;26.1986144;56.2460949
3055;Muscat Governorate;166;OM;MA;23.5880307;58.3828717
3172;Azad Kashmir;167;PK;JK;33.9259055;73.7810334
3174;Balochistan;167;PK;BA;28.4907332;65.0957792
3173;Federally Administered Tribal Areas;167;PK;TA;32.667476;69.8597406
3170;Gilgit-Baltistan;167;PK;GB;35.8025667;74.9831808
3169;Islamabad Capital Territory;167;PK;IS;33.7204997;73.0405277
3171;Khyber Pakhtunkhwa;167;PK;KP;34.9526205;72.331113
3176;Punjab;167;PK;PB;31.1471305;75.3412179
3175;Sindh;167;PK;SD;25.8943018;68.5247149
4540;Aimeliik;168;PW;002;7.4455859;134.5030878
4528;Airai;168;PW;004;7.3966118;134.5690225
4538;Angaur;168;PW;010;6.909223;134.1387934
4529;Hatohobei;168;PW;050;3.0070658;131.1237781
4539;Kayangel;168;PW;100;8.07;134.702778
4532;Koror;168;PW;150;7.3375646;134.4889469
4530;Melekeok;168;PW;212;7.5150286;134.5972518
4537;Ngaraard;168;PW;214;7.60794;134.6348645
4533;Ngarchelong;168;PW;218;7.7105469;134.6301646
4527;Ngardmau;168;PW;222;7.5850486;134.5596089
4531;Ngatpang;168;PW;224;7.4710994;134.5266466
4536;Ngchesar;168;PW;226;7.452328;134.5784342
4541;Ngeremlengui;168;PW;227;7.5198397;134.5596089
4534;Ngiwal;168;PW;228;7.5614764;134.6160619
4526;Peleliu;168;PW;350;7.0022906;134.2431628
4535;Sonsorol;168;PW;370;5.3268119;132.2239117
1393;Bocas del Toro Province;170;PA;1;9.4165521;-82.5207787
1397;Chiriquí Province;170;PA;4;8.584898;-82.3885783
1387;Coclé Province;170;PA;2;8.6266068;-80.365865
1386;Colón Province;170;PA;3;9.1851989;-80.0534923
1385;Darién Province;170;PA;5;7.8681713;-77.8367282
1396;Emberá-Wounaan Comarca;170;PA;EM;8.3766983;-77.6536125
1388;Guna Yala;170;PA;KY;9.2344395;-78.192625
1389;Herrera Province;170;PA;6;7.7704282;-80.7214417
1390;Los Santos Province;170;PA;7;7.5909302;-80.365865
1391;Ngöbe-Buglé Comarca;170;PA;NB;8.6595833;-81.7787021
1394;Panamá Oeste Province;170;PA;10;9.1196751;-79.2902133
1395;Panamá Province;170;PA;8;9.1196751;-79.2902133
1392;Veraguas Province;170;PA;9;8.1231033;-81.0754657
4831;Bougainville;171;PG;NSB;-6.3753919;155.3807101
4847;Central Province;171;PG;CPM;0;0
4846;Chimbu Province;171;PG;CPK;-6.3087682;144.8731219
4834;East New Britain;171;PG;EBR;-4.6128943;151.8877321
4845;Eastern Highlands Province;171;PG;EHG;-6.5861674;145.6689636
4848;Enga Province;171;PG;EPW;-5.3005849;143.5635637
4839;Gulf;171;PG;GPK;37.0548315;-94.4370419
4833;Hela;171;PG;HLA;42.3329516;-83.0482618
4832;Jiwaka Province;171;PG;JWK;-5.8691154;144.6972774
4843;Madang Province;171;PG;MPM;-4.9849733;145.1375834
4842;Manus Province;171;PG;MRL;-2.0941169;146.8760951
4849;Milne Bay Province;171;PG;MBA;-9.5221451;150.6749653
4835;Morobe Province;171;PG;MPL;-6.8013737;146.561647
4841;New Ireland Province;171;PG;NIK;-4.2853256;152.9205918
4838;Oro Province;171;PG;NPP;-8.8988063;148.1892921
4837;Port Moresby;171;PG;NCD;-9.4438004;147.1802671
4836;Sandaun Province;171;PG;SAN;-3.7126179;141.6834275
4844;Southern Highlands Province;171;PG;SHM;-6.4179083;143.5635637
4830;West New Britain Province;171;PG;WBK;-5.7047432;150.0259466
4840;Western Highlands Province;171;PG;WHM;-5.6268128;144.2593118
4850;Western Province;171;PG;WPD;0;0
2785;Alto Paraguay Department;172;PY;16;-20.0852508;-59.4720904
2784;Alto Paraná Department;172;PY;10;-25.6075546;-54.9611836
2782;Amambay Department;172;PY;13;-22.5590272;-56.0249982
2780;Boquerón Department;172;PY;19;-21.7449254;-60.9540073
2773;Caaguazú;172;PY;5;-25.4645818;-56.013851
2775;Caazapá;172;PY;6;-26.1827713;-56.3712327
2771;Canindeyú;172;PY;14;-24.1378735;-55.6689636
2777;Central Department;172;PY;11;36.1559229;-95.9662075
2779;Concepción Department;172;PY;1;-23.4214264;-57.4344451
2783;Cordillera Department;172;PY;3;-25.2289491;-57.0111681
2772;Guairá Department;172;PY;4;-25.8810932;-56.2929381
2778;Itapúa;172;PY;7;-26.7923623;-55.6689636
2786;Misiones Department;172;PY;8;-26.8433512;-57.1013188
2781;Ñeembucú Department;172;PY;12;-27.0299114;-57.825395
2774;Paraguarí Department;172;PY;9;-25.6262174;-57.1520642
2770;Presidente Hayes Department;172;PY;15;-23.3512605;-58.7373634
2776;San Pedro Department;172;PY;2;-24.1948668;-56.561647
3685;Amazonas;173;PE;AMA;0;0
3680;Áncash;173;PE;ANC;-9.3250497;-77.5619419
3699;Apurímac;173;PE;APU;-14.0504533;-73.087749
3681;Arequipa;173;PE;ARE;-16.4090474;-71.537451
3692;Ayacucho;173;PE;AYA;-13.1638737;-74.2235641
3688;Cajamarca;173;PE;CAJ;-7.1617465;-78.5127855
3701;Callao;173;PE;CAL;-12.0508491;-77.1259843
3691;Cusco;173;PE;CUS;-13.53195;-71.9674626
3679;Huancavelica;173;PE;HUV;-12.7861978;-74.9764024
3687;Huanuco;173;PE;HUC;-9.9207648;-76.2410843
3700;Ica;173;PE;ICA;42.3528832;-71.0430097
3693;Junín;173;PE;JUN;-11.1581925;-75.9926306
3683;La Libertad;173;PE;LAL;13.490697;-89.3084607
3702;Lambayeque;173;PE;LAM;-6.7197666;-79.9080757
3695;Lima;173;PE;LIM;-12.0463731;-77.042754
4922;Loreto;173;PE;LOR;-4.3741643;-76.1304264
3678;Madre de Dios;173;PE;MDD;-11.7668705;-70.8119953
3698;Moquegua;173;PE;MOQ;-17.1927361;-70.9328138
3686;Pasco;173;PE;PAS;46.2305049;-119.0922316
3697;Piura;173;PE;PIU;-5.1782884;-80.6548882
3682;Puno;173;PE;PUN;-15.8402218;-70.0218805
3694;San Martín;173;PE;SAM;37.0849464;-121.6102216
3696;Tacna;173;PE;TAC;-18.0065679;-70.2462741
3689;Tumbes;173;PE;TUM;-3.5564921;-80.4270885
3684;Ucayali;173;PE;UCA;-9.8251183;-73.087749
1324;Abra;174;PH;ABR;42.497083;-96.38441
1323;Agusan del Norte;174;PH;AGN;8.9456259;125.5319234
1326;Agusan del Sur;174;PH;AGS;8.0463888;126.0615384
1331;Aklan;174;PH;AKL;11.8166109;122.0941541
1337;Albay;174;PH;ALB;13.1774827;123.5280072
1336;Antique;174;PH;ANT;37.0358695;-95.6361694
1334;Apayao;174;PH;APA;18.0120304;121.1710389
1341;Aurora;174;PH;AUR;36.970891;-93.717979
1316;Autonomous Region in Muslim Mindanao;174;PH;14;6.9568313;124.2421597
1346;Basilan;174;PH;BAS;6.4296349;121.9870165
1344;Bataan;174;PH;BAN;14.6416842;120.4818446
1352;Batanes;174;PH;BTN;20.4485074;121.9708129
1359;Batangas;174;PH;BTG;13.7564651;121.0583076
1363;Benguet;174;PH;BEN;16.5577257;120.8039474
1304;Bicol Region;174;PH;05;13.4209885;123.4136736
1274;Biliran;174;PH;BIL;11.5833152;124.4641848
1272;Bohol;174;PH;BOH;9.8499911;124.1435427
1270;Bukidnon;174;PH;BUK;8.0515054;124.9229946
1278;Bulacan;174;PH;BUL;14.7942735;120.8799008
1279;Cagayan;174;PH;CAG;18.2489629;121.8787833
1342;Cagayan Valley;174;PH;02;16.9753758;121.8107079
1294;Calabarzon;174;PH;40;14.1007803;121.0793705
1283;Camarines Norte;174;PH;CAN;14.1390265;122.7633036
1287;Camarines Sur;174;PH;CAS;13.5250197;123.3486147
1285;Camiguin;174;PH;CAM;9.1732164;124.7298765
1292;Capiz;174;PH;CAP;11.5528816;122.740723
1314;Caraga;174;PH;13;8.8014562;125.7406882
1301;Catanduanes;174;PH;CAT;13.7088684;124.2421597
1307;Cavite;174;PH;CAV;14.4791297;120.8969634
1306;Cebu;174;PH;CEB;10.3156992;123.8854366
1345;Central Luzon;174;PH;03;15.4827722;120.7120023
1308;Central Visayas;174;PH;07;9.816875;124.0641419
1311;Compostela Valley;174;PH;COM;7.512515;126.1762615
1335;Cordillera Administrative Region;174;PH;15;17.3512542;121.1718851
1320;Cotabato;174;PH;NCO;7.2046668;124.2310439
1319;Davao del Norte;174;PH;DAV;7.5617699;125.6532848
1318;Davao del Sur;174;PH;DAS;6.7662687;125.3284269
1309;Davao Occidental;174;PH;DVO;6.0941396;125.6095474
1289;Davao Oriental;174;PH;DAO;7.3171585;126.5419887
1340;Davao Region;174;PH;11;7.3041622;126.0893406
1291;Dinagat Islands;174;PH;DIN;10.1281816;125.6095474
1290;Eastern Samar;174;PH;EAS;11.5000731;125.4999908
1322;Eastern Visayas;174;PH;08;12.2445533;125.0388164
1303;Guimaras;174;PH;GUI;10.5928661;122.6325081
1300;Ifugao;174;PH;IFU;16.8330792;121.1710389
1298;Ilocos Norte;174;PH;ILN;18.1647281;120.7115592
1355;Ilocos Region;174;PH;01;16.0832144;120.6199895
1321;Ilocos Sur;174;PH;ILS;17.2278664;120.5739579
1315;Iloilo;174;PH;ILI;10.7201501;122.5621063
1313;Isabela;174;PH;ISA;18.5007759;-67.0243462
1312;Kalinga;174;PH;KAL;17.4740422;121.3541631
1317;La Union;174;PH;LUN;38.8766878;-77.1280912
1328;Laguna;174;PH;LAG;33.5427189;-117.7853568
1327;Lanao del Norte;174;PH;LAN;7.8721811;123.8857747
1333;Lanao del Sur;174;PH;LAS;7.823176;124.4198243
1332;Leyte;174;PH;LEY;10.8624536;124.8811195
1330;Maguindanao;174;PH;MAG;6.9422581;124.4198243
1329;Marinduque;174;PH;MAD;13.4767171;121.9032192
1338;Masbate;174;PH;MAS;12.3574346;123.5504076
1347;Metro Manila;174;PH;NCR;14.6090537;121.0222565
1299;Mimaropa;174;PH;41;9.8432065;118.7364783
1343;Misamis Occidental;174;PH;MSC;8.3374903;123.7070619
1348;Misamis Oriental;174;PH;MSR;8.5045558;124.6219592
1353;Mountain Province;174;PH;MOU;40.7075437;-73.9501033
1351;Negros Occidental;174;PH;NEC;10.2925609;123.0246518
1350;Negros Oriental;174;PH;NER;9.6282083;122.9888319
1339;Northern Mindanao;174;PH;10;8.0201635;124.6856509
1349;Northern Samar;174;PH;NSA;12.3613199;124.7740793
1360;Nueva Ecija;174;PH;NUE;15.578375;121.1112615
1358;Nueva Vizcaya;174;PH;NUV;16.3301107;121.1710389
1356;Occidental Mindoro;174;PH;MDC;13.1024111;120.7651284
1354;Oriental Mindoro;174;PH;MDR;13.0564598;121.4069417
1361;Palawan;174;PH;PLW;9.8349493;118.7383615
1365;Pampanga;174;PH;PAM;15.079409;120.6199895
1364;Pangasinan;174;PH;PAN;15.8949055;120.2863183
1275;Quezon;174;PH;QUE;14.0313906;122.1130909
1273;Quirino;174;PH;QUI;16.2700424;121.5370003
1271;Rizal;174;PH;RIZ;14.6037446;121.3084088
1269;Romblon;174;PH;ROM;12.5778016;122.269146
1277;Sarangani;174;PH;SAR;5.9267175;124.994751
1276;Siquijor;174;PH;SIG;9.1998779;123.5951925
1310;Soccsksargen;174;PH;12;6.2706918;124.6856509
1281;Sorsogon;174;PH;SOR;12.9927095;124.0147464
1280;South Cotabato;174;PH;SCO;6.3357565;124.7740793
1284;Southern Leyte;174;PH;SLE;10.3346206;125.1708741
1282;Sultan Kudarat;174;PH;SUK;6.5069401;124.4198243
1288;Sulu;174;PH;SLU;5.9749011;121.03351
1286;Surigao del Norte;174;PH;SUN;9.514828;125.6969984
1296;Surigao del Sur;174;PH;SUR;8.5404906;126.1144758
1295;Tarlac;174;PH;TAR;15.4754786;120.5963492
1293;Tawi-Tawi;174;PH;TAW;5.133811;119.950926
1305;Western Visayas;174;PH;06;11.0049836;122.5372741
1297;Zambales;174;PH;ZMB;15.5081766;119.9697808
1302;Zamboanga del Norte;174;PH;ZAN;8.3886282;123.1688883
1357;Zamboanga del Sur;174;PH;ZAS;7.8383054;123.2966657
1325;Zamboanga Peninsula;174;PH;09;8.154077;123.258793
1362;Zamboanga Sibugay;174;PH;ZSI;7.5225247;122.3107517
1634;Greater Poland Voivodeship;176;PL;WP;52.279986;17.3522939
1625;Kuyavian-Pomeranian Voivodeship;176;PL;KP;53.1648363;18.4834224
1635;Lesser Poland Voivodeship;176;PL;MA;49.7225306;20.2503358
1629;Lower Silesian Voivodeship;176;PL;DS;51.1339861;16.8841961
1638;Lublin Voivodeship;176;PL;LU;51.2493519;23.1011392
1631;Lubusz Voivodeship;176;PL;LB;52.2274612;15.2559103
1636;Łódź Voivodeship;176;PL;LD;51.4634771;19.1726974
1637;Masovian Voivodeship;176;PL;MZ;51.8927182;21.0021679
1622;Opole Voivodeship;176;PL;OP;50.8003761;17.937989
1626;Podkarpackie Voivodeship;176;PL;PK;50.0574749;22.0895691
1632;Podlaskie Voivodeship;176;PL;PD;53.0697159;22.9674639
1624;Pomeranian Voivodeship;176;PL;PM;54.2944252;18.1531164
1623;Silesian Voivodeship;176;PL;SL;50.5716595;19.3219768
1630;Świętokrzyskie Voivodeship;176;PL;SK;50.6261041;20.9406279
1628;Warmian-Masurian Voivodeship;176;PL;WN;53.8671117;20.7027861
1633;West Pomeranian Voivodeship;176;PL;ZP;53.4657891;15.1822581
2233;Açores;177;PT;20;37.7412488;-25.6755944
2235;Aveiro;177;PT;01;40.7209023;-8.5721016
2230;Beja;177;PT;02;37.9687786;-7.87216
2244;Braga;177;PT;03;41.550388;-8.4261301
2229;Bragança;177;PT;04;41.8061652;-6.7567427
2241;Castelo Branco;177;PT;05;39.8631323;-7.4814163
2246;Coimbra;177;PT;06;40.2057994;-8.41369
2236;Évora;177;PT;07;38.5744468;-7.9076553
2239;Faro;177;PT;08;37.0193548;-7.9304397
4859;Guarda;177;PT;09;40.5385972;-7.2675772
2240;Leiria;177;PT;10;39.7709532;-8.7921836
2228;Lisbon;177;PT;11;38.7223263;-9.1392714
2231;Madeira;177;PT;30;32.7607074;-16.9594723
2232;Portalegre;177;PT;12;39.2967086;-7.4284755
2243;Porto;177;PT;13;41.1476629;-8.6078973
2238;Santarém;177;PT;14;39.2366687;-8.6859944
2242;Setúbal;177;PT;15;38.5240933;-8.8925876
2245;Viana do Castelo;177;PT;16;41.6918046;-8.834451
2234;Vila Real;177;PT;17;41.3003527;-7.7457274
2237;Viseu;177;PT;18;40.6588424;-7.914756
3182;Al Daayen;179;QA;ZA;25.5784559;51.4821387
3183;Al Khor;179;QA;KH;25.6804078;51.4968502
3177;Al Rayyan Municipality;179;QA;RA;25.2522551;51.4388713
3179;Al Wakrah;179;QA;WA;25.1659314;51.5975524
3178;Al-Shahaniya;179;QA;SH;25.4106386;51.1846025
